Boroughs,Latitude,Longitude,Prop_Type,Min_Nights,Host_Listing_Cnt,Days_Available,Review_Cnt,Reviews30d,Price
Queens,40.75676,-73.91334,PrivateRoom,1,5,89,4,0.84,115
Queens,40.75676,-73.83288,EntireHome,2,7,79,7,1.83,159
Queens,40.75678,-73.91644,PrivateRoom,3,1,90,2,1.46,50
Queens,40.7568,-73.88894,EntireHome,2,2,341,9,0.19,89
Queens,40.7568,-73.83055,PrivateRoom,2,2,0,25,0.69,185
Queens,40.75683,-73.93184,PrivateRoom,1,2,312,37,5.84,55
Queens,40.75683,-73.93084,EntireHome,5,1,15,5,0.39,120
Queens,40.75684,-73.91705,PrivateRoom,1,1,85,5,0.69,68
Queens,40.75686,-73.83279,PrivateRoom,1,4,87,34,2.28,60
Queens,40.75686,-73.81327,PrivateRoom,2,6,365,66,2.8,43
Queens,40.75687,-73.91597,EntireHome,2,1,175,140,3.84,135
Queens,40.75689,-73.89763,EntireHome,1,1,0,3,0.15,110
Queens,40.75691,-73.92879,EntireHome,2,2,336,150,3.43,275
Queens,40.75692,-73.9293,PrivateRoom,2,1,0,15,0.43,61
Queens,40.75695,-73.9202,EntireHome,30,8,300,24,0.25,95
Queens,40.75697,-73.91847,EntireHome,3,1,328,40,0.89,130
Queens,40.75697,-73.91314,PrivateRoom,2,3,148,35,2.82,51
Queens,40.75698,-73.91362,PrivateRoom,3,1,41,9,2.76,65
Queens,40.75703,-73.91666,PrivateRoom,4,2,364,108,1.28,61
Queens,40.75703,-73.88368,EntireHome,2,1,99,72,4.26,135
Queens,40.75703,-73.87667,PrivateRoom,7,1,144,30,0.55,45
Queens,40.75703,-73.85827,EntireHome,1,4,120,79,7.6,99
Queens,40.75704,-73.92135,PrivateRoom,1,1,86,133,5.07,60
Queens,40.75704,-73.89006,PrivateRoom,1,1,32,27,1.14,80
Queens,40.75705,-73.91459,PrivateRoom,2,1,0,4,0.16,150
Queens,40.75706,-73.91834,PrivateRoom,1,1,354,7,0.14,70
Queens,40.75707,-73.81205,PrivateRoom,2,6,175,22,1.28,46
Queens,40.75708,-73.81268,PrivateRoom,2,10,332,131,4.54,51
Queens,40.75709,-73.9145,PrivateRoom,2,3,152,26,2.12,51
Queens,40.7571,-73.92792,PrivateRoom,1,3,26,260,5.62,77
Queens,40.75712,-73.89365,PrivateRoom,2,1,270,30,0.63,42
Queens,40.75712,-73.8874,EntireHome,1,3,152,25,4.39,99
Queens,40.75712,-73.8122,PrivateRoom,2,6,350,45,1.8,120
Queens,40.75715,-73.81272,PrivateRoom,2,10,364,58,2.23,116
Queens,40.75716,-73.94222,PrivateRoom,1,4,363,1,1,101
Queens,40.75717,-73.92831,EntireHome,4,1,22,21,2.88,100
Queens,40.7572,-73.89569,EntireHome,3,1,292,90,2.54,100
Queens,40.75722,-73.92716,EntireHome,2,1,37,1,0.47,83
Queens,40.75722,-73.80595,PrivateRoom,1,3,350,61,3.84,55
Queens,40.75725,-73.91098,PrivateRoom,2,1,299,422,4.38,129
Queens,40.75726,-73.93555,PrivateRoom,1,3,57,113,3.08,40
Queens,40.75726,-73.92812,PrivateRoom,1,3,24,54,5.36,51
Queens,40.75726,-73.91702,PrivateRoom,2,2,245,4,0.16,60
Queens,40.75727,-73.88346,PrivateRoom,2,2,217,2,0.19,75
Queens,40.75728,-73.80072,PrivateRoom,2,1,340,3,1.34,70
Queens,40.75729,-73.91591,PrivateRoom,22,2,90,38,1.34,75
Queens,40.75729,-73.90776,PrivateRoom,2,4,19,1,1,80
Queens,40.75731,-73.91489,PrivateRoom,1,5,122,28,5.15,65
Queens,40.75731,-73.85785,EntireHome,2,1,0,3,0.15,143
Queens,40.75732,-73.91557,EntireHome,3,1,205,2,1.76,135
Queens,40.75732,-73.82075,PrivateRoom,1,9,348,26,2.21,75
Queens,40.75733,-73.94176,PrivateRoom,2,2,52,14,2.05,55
Queens,40.75734,-73.91365,PrivateRoom,1,5,129,14,2.47,65
Queens,40.75735,-73.92134,EntireHome,3,1,298,21,0.57,125
Queens,40.75735,-73.87845,PrivateRoom,2,2,179,11,0.66,55
Queens,40.75736,-73.92815,PrivateRoom,1,6,300,11,3.27,65
Queens,40.75736,-73.92162,PrivateRoom,3,1,0,6,1.94,130
Queens,40.75737,-73.91669,EntireHome,14,1,106,1,0.79,85
Queens,40.75739,-73.93215,EntireHome,2,1,344,1,1,330
Queens,40.75739,-73.88144,PrivateRoom,1,2,80,132,6.85,59
Queens,40.7574,-73.93011,EntireHome,3,1,99,55,2.81,125
Queens,40.7574,-73.85825,PrivateRoom,2,1,364,2,1.3,60
Queens,40.75741,-73.92689,PrivateRoom,1,6,128,130,3.5,65
Queens,40.75741,-73.91665,EntireHome,2,1,348,4,4,250
Queens,40.75743,-73.92366,EntireHome,2,2,305,181,4.1,289
Queens,40.75744,-73.92163,EntireHome,30,8,229,21,0.22,107
Queens,40.75744,-73.91839,EntireHome,30,1,340,1,0.44,115
Queens,40.75745,-73.80823,EntireHome,6,7,332,20,0.85,138
Queens,40.75746,-73.82013,PrivateRoom,1,9,342,32,2.9,89
Queens,40.75748,-73.91221,PrivateRoom,15,2,30,15,0.32,100
Queens,40.75749,-73.85811,PrivateRoom,1,4,57,47,4.86,65
Queens,40.75749,-73.81983,PrivateRoom,1,9,357,34,2.73,80
Queens,40.75751,-73.91678,EntireHome,2,1,265,266,3.48,85
Queens,40.75754,-73.93004,PrivateRoom,30,18,362,13,0.16,39
Queens,40.75754,-73.91732,PrivateRoom,2,2,67,10,0.34,60
Queens,40.75754,-73.73068,PrivateRoom,1,5,240,12,0.53,46
Queens,40.75755,-73.92854,PrivateRoom,3,1,38,8,0.6,49
Queens,40.75755,-73.88199,PrivateRoom,1,3,347,13,9.75,50
Queens,40.75755,-73.86199,EntireHome,2,1,320,5,2.88,250
Queens,40.75756,-73.91931,PrivateRoom,5,2,0,1,0.23,70
Queens,40.75757,-73.92999,EntireHome,1,1,2,2,2,92
Queens,40.75758,-73.9206,PrivateRoom,3,1,34,2,0.18,57
Queens,40.75759,-73.92677,PrivateRoom,1,6,306,7,2.06,50
Queens,40.75759,-73.91703,PrivateRoom,7,1,30,1,0.1,90
Queens,40.75759,-73.80815,EntireHome,5,7,144,50,2.5,228
Queens,40.7576,-73.93222,PrivateRoom,1,2,120,28,4.72,55
Queens,40.7576,-73.92698,EntireHome,4,1,60,47,0.84,130
Queens,40.7576,-73.91735,PrivateRoom,2,1,51,3,1.84,54
Queens,40.7576,-73.9067,EntireHome,1,1,0,1,0.02,70
Queens,40.75763,-73.83157,EntireHome,2,3,111,90,3.34,99
Queens,40.75764,-73.92283,PrivateRoom,1,2,0,2,0.05,65
Queens,40.75765,-73.89725,EntireHome,1,1,345,65,3.01,250
Queens,40.75766,-73.92738,EntireHome,4,1,0,11,0.53,108
Queens,40.75767,-73.89299,EntireHome,1,1,0,2,0.15,50
Queens,40.75767,-73.83094,EntireHome,2,3,134,87,3.18,65
Queens,40.75768,-73.92897,PrivateRoom,15,2,18,14,0.83,75
Queens,40.7577,-73.91981,EntireHome,3,1,0,1,0.05,100
Queens,40.7577,-73.91728,PrivateRoom,2,1,339,9,2.21,60
Queens,40.7577,-73.91639,PrivateRoom,3,1,295,35,2.21,50
Queens,40.7577,-73.83519,PrivateRoom,1,1,83,15,3.6,65
Queens,40.75771,-73.93143,PrivateRoom,2,2,90,7,0.72,200
Queens,40.75771,-73.92724,PrivateRoom,1,6,300,6,1.88,50
Queens,40.75771,-73.91385,PrivateRoom,1,1,172,47,1.37,79
Queens,40.75772,-73.8953,PrivateRoom,1,2,249,301,3.94,62
Queens,40.75777,-73.91577,PrivateRoom,5,2,237,17,0.63,69
Queens,40.75777,-73.81172,PrivateRoom,2,6,341,66,2.81,54
Queens,40.75777,-73.72949,PrivateRoom,1,5,122,6,0.29,50
Queens,40.75778,-73.83353,PrivateRoom,1,4,356,7,0.63,70
Queens,40.7578,-73.92368,PrivateRoom,2,1,0,1,0.03,40
Queens,40.75782,-73.92129,EntireHome,30,8,282,24,0.29,107
Queens,40.75782,-73.92128,EntireHome,30,8,157,15,0.28,107
Queens,40.75782,-73.8844,PrivateRoom,10,1,337,3,0.43,42
Queens,40.75782,-73.85973,PrivateRoom,1,4,142,64,5.33,51
Queens,40.75784,-73.83181,EntireHome,2,3,105,98,3.42,72
Queens,40.75785,-73.81948,EntireHome,3,1,168,21,1.91,120
Queens,40.75786,-73.92808,PrivateRoom,2,3,28,113,3.26,49
Queens,40.75786,-73.8123,PrivateRoom,2,10,350,54,2.19,48
Queens,40.7579,-73.93052,EntireHome,2,1,0,5,0.14,115
Queens,40.75793,-73.90959,EntireHome,30,4,127,7,0.15,58
Queens,40.75794,-73.8767,EntireHome,2,1,319,108,4.24,155
Queens,40.75794,-73.83234,EntireHome,2,7,56,59,3.21,150
Queens,40.75794,-73.72956,PrivateRoom,1,5,151,13,0.57,45
Queens,40.75796,-73.91347,PrivateRoom,5,1,47,4,1.82,70
Queens,40.75797,-73.92908,EntireHome,5,1,0,9,0.46,113
Queens,40.75799,-73.92006,PrivateRoom,7,1,206,187,2.9,75
Queens,40.75802,-73.92851,PrivateRoom,2,1,74,19,3.35,44
Queens,40.75805,-73.90927,PrivateRoom,7,1,84,2,0.25,25
Queens,40.75806,-73.91345,PrivateRoom,30,18,339,3,0.07,43
Queens,40.75806,-73.83042,PrivateRoom,2,3,79,21,0.94,65
Queens,40.75806,-73.82005,PrivateRoom,1,9,323,24,2.11,85
Queens,40.75807,-73.92632,PrivateRoom,2,1,52,7,2.26,125
Queens,40.75807,-73.90977,PrivateRoom,1,1,38,68,3.24,60
Queens,40.75809,-73.91271,PrivateRoom,1,2,318,6,3.46,50
Queens,40.75809,-73.8693,PrivateRoom,1,2,40,146,9.84,54
Queens,40.7581,-73.91975,EntireHome,2,1,144,13,0.36,120
Queens,40.75811,-73.90954,PrivateRoom,3,2,281,21,1.68,43
Queens,40.75811,-73.82504,SharedRoom,1,3,346,8,4.62,69
Queens,40.75811,-73.81458,PrivateRoom,2,6,335,132,4.69,47
Queens,40.75812,-73.87195,EntireHome,1,5,126,42,5.78,80
Queens,40.75813,-73.92152,PrivateRoom,1,1,353,3,1.5,50
Queens,40.75815,-73.92893,EntireHome,3,1,183,42,2.56,150
Queens,40.75815,-73.88323,PrivateRoom,1,3,359,10,9.09,55
Queens,40.75817,-73.93118,EntireHome,3,1,301,11,5.69,295
Queens,40.75817,-73.92949,EntireHome,3,1,313,12,2.79,100
Queens,40.75817,-73.89893,EntireHome,1,1,0,43,3.43,85
Queens,40.75818,-73.92679,PrivateRoom,2,3,15,198,4.07,35
Queens,40.75818,-73.91398,EntireHome,30,3,235,1,0.05,600
Queens,40.75819,-73.93213,PrivateRoom,3,1,0,1,0.02,90
Queens,40.75819,-73.92687,PrivateRoom,30,1,51,1,0.05,40
Queens,40.75819,-73.87504,PrivateRoom,1,2,304,219,4.65,50
Queens,40.75819,-73.81977,PrivateRoom,1,1,0,6,0.46,60
Queens,40.7582,-73.92811,EntireHome,3,2,299,19,0.54,149
Queens,40.7582,-73.91687,EntireHome,3,1,255,77,1.33,180
Queens,40.7582,-73.87656,PrivateRoom,1,2,326,219,4.45,50
Queens,40.75823,-73.90881,PrivateRoom,1,2,0,49,1.1,60
Queens,40.75825,-73.90959,EntireHome,3,1,117,1,1,169
Queens,40.75828,-73.82145,PrivateRoom,1,9,341,32,2.67,85
Queens,40.75829,-73.91298,EntireHome,7,3,241,11,0.47,200
Queens,40.75829,-73.88013,PrivateRoom,1,1,76,21,9.69,55
Queens,40.7583,-73.93294,PrivateRoom,4,1,0,3,0.27,70
Queens,40.7583,-73.87679,EntireHome,2,1,362,3,0.32,112
Queens,40.7583,-73.77232,EntireHome,2,1,30,128,4.71,80
Queens,40.75831,-73.92658,EntireHome,3,1,0,10,0.72,96
Queens,40.75831,-73.82776,PrivateRoom,1,1,160,43,3.81,55
Queens,40.75832,-73.92874,PrivateRoom,3,2,336,26,0.4,72
Queens,40.75832,-73.91448,PrivateRoom,22,2,2,24,0.84,47
Queens,40.75836,-73.9175,PrivateRoom,2,1,49,19,3.61,80
Queens,40.75836,-73.87631,PrivateRoom,1,1,126,1,0.02,700
Queens,40.75837,-73.93605,PrivateRoom,2,6,9,1,1,80
Queens,40.75837,-73.93429,EntireHome,2,1,348,3,2.31,250
Queens,40.75837,-73.91387,EntireHome,30,3,255,62,1.38,100
Queens,40.75837,-73.82529,EntireHome,1,3,67,3,1.5,90
Queens,40.75837,-73.82268,PrivateRoom,1,2,0,2,0.1,50
Queens,40.75839,-73.91191,PrivateRoom,2,2,346,11,2.87,90
Queens,40.75842,-73.81996,EntireHome,2,1,348,93,2.61,200
Queens,40.75844,-73.93154,PrivateRoom,2,2,0,13,0.49,100
Queens,40.75845,-73.9111,EntireHome,4,2,230,7,2.63,200
Queens,40.75849,-73.87068,PrivateRoom,1,1,148,231,7.11,50
Queens,40.75851,-73.92555,PrivateRoom,4,2,138,43,1.46,110
Queens,40.75851,-73.8203,EntireHome,1,1,41,37,1.45,105
Queens,40.75853,-73.93227,PrivateRoom,3,1,0,6,0.74,50
Queens,40.75855,-73.91021,EntireHome,1,2,0,1,0.02,120
Queens,40.75855,-73.82208,PrivateRoom,1,2,0,17,0.86,50
Queens,40.75857,-73.89298,PrivateRoom,2,1,0,33,1.93,46
Queens,40.75859,-73.91334,EntireHome,3,1,197,39,3.13,90
Queens,40.75862,-73.91097,EntireHome,2,1,312,28,3.05,349
Queens,40.75862,-73.82606,PrivateRoom,3,2,63,1,0.37,35
Queens,40.75863,-73.93497,PrivateRoom,1,3,79,115,3.33,40
Queens,40.75864,-73.92782,EntireHome,5,1,3,3,1.7,225
Queens,40.75865,-73.91737,PrivateRoom,2,1,87,2,0.07,150
Queens,40.75868,-73.92615,EntireHome,2,1,263,132,3.66,122
Queens,40.75869,-73.91899,PrivateRoom,1,1,361,5,0.13,49
Queens,40.75872,-73.82174,EntireHome,30,15,351,2,0.17,183
Queens,40.75873,-73.76244,PrivateRoom,1,2,298,3,0.06,99
Queens,40.75878,-73.92615,PrivateRoom,2,2,206,32,0.65,85
Queens,40.75879,-73.91185,PrivateRoom,10,1,0,1,0.03,50
Queens,40.7588,-73.91762,EntireHome,2,1,0,1,0.02,190
Queens,40.75884,-73.81477,PrivateRoom,3,10,355,90,3.24,70
Queens,40.75885,-73.86959,PrivateRoom,1,2,55,154,10.41,44
Queens,40.75888,-73.9312,EntireHome,2,1,0,3,0.08,165
Queens,40.75889,-73.82104,PrivateRoom,1,9,341,42,3.46,89
Queens,40.75891,-73.87819,EntireHome,1,1,0,65,4.3,60
Queens,40.75894,-73.92864,PrivateRoom,1,6,347,6,1.67,60
Queens,40.75894,-73.88795,EntireHome,1,2,357,1,1,149
Queens,40.75895,-73.79196,EntireHome,2,1,132,90,3.85,80
Queens,40.75896,-73.9153,PrivateRoom,30,18,355,13,0.26,39
Queens,40.75897,-73.82011,PrivateRoom,1,9,340,31,2.53,95
Queens,40.75898,-73.81448,PrivateRoom,3,10,348,71,3.2,45
Queens,40.75899,-73.82245,EntireHome,30,15,302,3,0.27,90
Queens,40.75901,-73.93404,PrivateRoom,1,3,63,34,1.76,40
Queens,40.75901,-73.81461,PrivateRoom,2,10,167,94,3.35,47
Queens,40.75902,-73.9154,PrivateRoom,3,2,300,40,1.48,47
Queens,40.75902,-73.82099,PrivateRoom,1,9,218,30,2.48,80
Queens,40.75903,-73.92943,EntireHome,2,2,280,115,3.21,255
Queens,40.75905,-73.93203,EntireHome,2,1,185,112,4.79,295
Queens,40.75906,-73.87771,PrivateRoom,1,2,363,4,0.38,78
Queens,40.75908,-73.80845,EntireHome,3,1,352,4,2,115
Queens,40.75909,-73.93217,PrivateRoom,1,1,306,169,2.39,51
Queens,40.75909,-73.92005,EntireHome,2,1,249,2,0.48,98
Queens,40.7591,-73.9278,PrivateRoom,2,3,45,108,2.95,49
Queens,40.7591,-73.91525,PrivateRoom,5,2,40,92,2.68,76
Queens,40.75912,-73.92903,EntireHome,3,2,0,2,0.85,130
Queens,40.75914,-73.83352,PrivateRoom,1,4,325,7,1,70
Queens,40.75916,-73.92541,EntireHome,3,1,113,2,2,120
Queens,40.75916,-73.91427,PrivateRoom,1,1,364,72,1.28,60
Queens,40.75918,-73.93299,EntireHome,1,1,35,30,3.27,120
Queens,40.75918,-73.82922,EntireHome,30,1,124,22,0.95,111
Queens,40.75919,-73.91836,PrivateRoom,3,2,362,74,0.86,150
Queens,40.7592,-73.92155,EntireHome,2,1,309,5,2.94,300
Queens,40.75925,-73.92506,PrivateRoom,1,6,339,8,2.24,45
Queens,40.75926,-73.94006,EntireHome,1,1,0,1,0.14,120
Queens,40.75926,-73.82641,SharedRoom,1,3,347,2,1.87,75
Queens,40.75927,-73.9092,PrivateRoom,1,2,0,94,2.82,55
Queens,40.75929,-73.9173,PrivateRoom,10,1,0,1,0.02,45
Queens,40.7593,-73.82329,EntireHome,30,15,277,4,0.21,115
Queens,40.75932,-73.79859,PrivateRoom,1,1,351,4,2.45,70
Queens,40.75933,-73.82313,EntireHome,30,15,36,3,0.12,115
Queens,40.75936,-73.9258,PrivateRoom,2,2,29,14,5.68,57
Queens,40.75938,-73.88219,PrivateRoom,1,3,344,17,10.63,70
Queens,40.75938,-73.88158,PrivateRoom,1,3,21,6,0.88,29
Queens,40.75938,-73.80124,PrivateRoom,1,1,34,3,2.31,40
Queens,40.7594,-73.81971,PrivateRoom,1,9,353,23,1.91,80
Queens,40.75941,-73.92498,EntireHome,30,2,251,26,2.41,105
Queens,40.75943,-73.89553,PrivateRoom,3,1,65,47,0.83,42
Queens,40.75946,-73.91173,PrivateRoom,10,2,274,3,0.35,70
Queens,40.75947,-73.91738,PrivateRoom,1,1,5,1,1,65
Queens,40.75947,-73.82263,EntireHome,30,15,184,8,0.37,100
Queens,40.75948,-73.8341,PrivateRoom,1,4,330,4,0.46,75
Queens,40.75949,-73.91143,PrivateRoom,1,1,0,23,1.1,49
Queens,40.7595,-73.90825,PrivateRoom,1,2,314,1,0.54,60
Queens,40.75951,-73.92821,PrivateRoom,3,1,5,46,1.06,59
Queens,40.75951,-73.82189,EntireHome,30,15,326,5,0.26,110
Queens,40.75953,-73.91182,EntireHome,5,1,363,18,0.46,135
Queens,40.75955,-73.9336,PrivateRoom,2,1,0,19,0.78,56
Queens,40.75955,-73.93293,EntireHome,3,1,0,4,0.26,231
Queens,40.75957,-73.92863,EntireHome,2,1,320,100,2.93,155
Queens,40.75957,-73.82206,EntireHome,1,1,152,72,2.18,85
Queens,40.75959,-73.92439,EntireHome,1,1,0,2,0.04,100
Queens,40.75959,-73.90835,PrivateRoom,1,1,358,137,1.8,74
Queens,40.7596,-73.92368,EntireHome,3,1,0,3,0.24,125
Queens,40.75961,-73.91117,PrivateRoom,1,2,352,42,1.17,80
Queens,40.75962,-73.91419,PrivateRoom,1,1,0,2,0.04,80
Queens,40.75965,-73.91095,PrivateRoom,5,1,36,10,0.27,65
Queens,40.75966,-73.90924,PrivateRoom,30,1,0,3,0.07,27
Queens,40.75966,-73.88295,PrivateRoom,1,2,73,147,7.46,45
Queens,40.75966,-73.81469,PrivateRoom,1,6,154,11,2.84,65
Queens,40.75967,-73.91602,EntireHome,10,2,19,3,2.37,115
Queens,40.75967,-73.88872,EntireHome,1,2,355,1,1,129
Queens,40.75967,-73.88335,PrivateRoom,1,3,41,10,1.21,50
Queens,40.75968,-73.88728,EntireHome,2,1,351,2,2,150
Queens,40.75971,-73.86607,EntireHome,2,1,114,8,5.22,90
Queens,40.75975,-73.91992,EntireHome,2,1,4,4,0.41,50
Queens,40.75977,-73.92904,PrivateRoom,1,1,247,14,0.4,76
Queens,40.75977,-73.81289,PrivateRoom,1,6,173,11,2.52,75
Queens,40.75978,-73.91748,PrivateRoom,5,1,22,1,0.13,80
Queens,40.75979,-73.81016,PrivateRoom,2,4,325,18,0.22,57
Queens,40.75982,-73.93138,PrivateRoom,2,1,0,10,0.5,65
Queens,40.75982,-73.80629,EntireHome,2,1,74,36,4.56,59
Queens,40.75984,-73.88228,PrivateRoom,1,3,232,20,5.56,33
Queens,40.75985,-73.88294,PrivateRoom,1,3,217,8,1.97,58
Queens,40.75985,-73.88233,SharedRoom,1,1,89,1,0.29,70
Queens,40.75985,-73.82393,EntireHome,30,15,327,1,0.31,120
Queens,40.75986,-73.90934,EntireHome,2,1,3,1,1,100
Queens,40.75989,-73.91571,PrivateRoom,1,1,0,5,0.33,40
Queens,40.75989,-73.91343,EntireHome,21,1,0,6,0.19,110
Queens,40.7599,-73.9285,EntireHome,14,1,1,36,0.7,110
Queens,40.75997,-73.90926,EntireHome,3,1,0,29,0.54,120
Queens,40.75997,-73.81287,PrivateRoom,4,2,102,14,0.68,48
Queens,40.76,-73.90684,PrivateRoom,2,1,226,38,2.7,60
Queens,40.76,-73.82466,PrivateRoom,3,2,34,6,1.5,26
Queens,40.76,-73.81117,PrivateRoom,2,4,341,17,0.22,60
Queens,40.76001,-73.92313,PrivateRoom,1,1,154,1,0.32,700
Queens,40.76001,-73.91865,EntireHome,2,1,226,9,0.28,95
Queens,40.76002,-73.92252,PrivateRoom,1,2,83,52,1.36,48
Queens,40.76003,-73.94111,SharedRoom,3,5,83,11,0.73,35
Queens,40.76003,-73.83307,PrivateRoom,1,4,246,27,2.4,73
Queens,40.76005,-73.83447,PrivateRoom,2,1,53,22,1.95,60
Queens,40.76006,-73.9408,SharedRoom,3,5,76,4,0.98,55
Queens,40.76009,-73.88271,PrivateRoom,1,3,215,22,6.11,59
Queens,40.7601,-73.91929,PrivateRoom,2,1,0,5,0.2,60
Queens,40.76012,-73.9092,PrivateRoom,10,2,272,18,0.71,45
Queens,40.76014,-73.82263,EntireHome,2,1,0,43,2.48,99
Queens,40.76014,-73.81146,PrivateRoom,2,4,297,41,0.54,45
Queens,40.76016,-73.82689,SharedRoom,1,1,348,15,3.04,57
Queens,40.76017,-73.90945,EntireHome,4,1,0,29,1.41,150
Queens,40.76019,-73.92915,EntireHome,3,1,187,179,3.63,80
Queens,40.76019,-73.92489,EntireHome,3,1,105,1,1,135
Queens,40.76019,-73.88405,PrivateRoom,1,4,343,94,8.29,35
Queens,40.7602,-73.82324,EntireHome,30,15,202,3,0.17,180
Queens,40.76021,-73.9167,PrivateRoom,90,1,123,6,0.61,45
Queens,40.76024,-73.94228,SharedRoom,3,5,93,23,1.06,48
Queens,40.76024,-73.94091,PrivateRoom,3,1,0,1,0.04,61
Queens,40.76025,-73.8221,EntireHome,30,15,320,1,0.52,115
Queens,40.76026,-73.92235,EntireHome,4,1,0,4,0.11,300
Queens,40.76029,-73.90848,PrivateRoom,2,1,177,1,1,75
Queens,40.7603,-73.91395,PrivateRoom,20,1,5,20,0.53,75
Queens,40.7603,-73.81428,PrivateRoom,1,6,220,9,1.99,75
Queens,40.76035,-73.82181,EntireHome,30,15,263,3,0.19,85
Queens,40.76039,-73.77419,EntireHome,3,1,0,1,0.14,190
Queens,40.76042,-73.92073,EntireHome,1,1,0,3,0.06,150
Queens,40.76043,-73.91465,PrivateRoom,2,1,364,19,0.63,96
Queens,40.76044,-73.94087,SharedRoom,3,5,90,23,1.04,40
Queens,40.76044,-73.92955,EntireHome,1,2,349,58,3.43,200
Queens,40.76047,-73.83193,PrivateRoom,2,1,0,1,0.05,100
Queens,40.76048,-73.94068,SharedRoom,3,5,60,16,0.73,45
Queens,40.76049,-73.9288,EntireHome,2,1,26,5,4.17,110
Queens,40.76049,-73.81633,PrivateRoom,1,2,162,128,3.1,55
Queens,40.7605,-73.92795,EntireHome,2,1,287,48,2.9,100
Queens,40.76053,-73.92977,PrivateRoom,2,1,0,27,0.7,78
Queens,40.76053,-73.89154,EntireHome,2,1,54,32,1,165
Queens,40.76061,-73.92812,EntireHome,3,1,63,17,3.02,149
Queens,40.76061,-73.92455,PrivateRoom,20,1,55,22,1.43,46
Queens,40.76061,-73.91767,PrivateRoom,1,1,0,1,0.02,35
Queens,40.76062,-73.9175,EntireHome,70,1,226,44,0.6,80
Queens,40.76065,-73.90905,EntireHome,4,1,0,6,0.45,80
Queens,40.76068,-73.91359,EntireHome,2,1,224,221,3.68,119
Queens,40.76068,-73.82233,PrivateRoom,2,1,312,25,3.15,66
Queens,40.76069,-73.83338,EntireHome,1,1,0,19,0.8,150
Queens,40.76071,-73.88406,PrivateRoom,1,4,339,110,8.46,40
Queens,40.76074,-73.80969,PrivateRoom,3,4,346,8,0.17,80
Queens,40.76075,-73.87943,PrivateRoom,1,2,319,310,10.73,60
Queens,40.76078,-73.88222,PrivateRoom,1,3,14,2,2,60
Queens,40.76078,-73.87661,PrivateRoom,1,2,132,98,3.76,50
Queens,40.76079,-73.93215,PrivateRoom,1,1,0,5,0.12,65
Queens,40.76079,-73.83387,PrivateRoom,3,2,90,1,0.14,90
Queens,40.76084,-73.83233,PrivateRoom,1,4,341,28,2.33,63
Queens,40.76086,-73.82703,PrivateRoom,1,1,178,23,1.97,60
Queens,40.76087,-73.88375,PrivateRoom,3,2,0,19,1.54,45
Queens,40.76088,-73.92233,PrivateRoom,1,2,212,13,0.32,95
Queens,40.76089,-73.8142,PrivateRoom,1,6,357,9,2.84,70
Queens,40.7609,-73.93203,EntireHome,2,1,140,3,2.37,250
Queens,40.7609,-73.92516,EntireHome,5,1,0,2,0.06,125
Queens,40.7609,-73.92288,EntireHome,3,1,0,1,0.02,100
Queens,40.76091,-73.88686,PrivateRoom,2,2,303,15,3.78,45
Queens,40.76092,-73.82194,EntireHome,30,15,1,4,0.21,143
Queens,40.76094,-73.92949,EntireHome,1,2,317,50,3.49,189
Queens,40.76097,-73.92191,PrivateRoom,3,1,0,24,1.36,47
Queens,40.761,-73.9272,PrivateRoom,1,1,26,1,1,80
Queens,40.76101,-73.91573,PrivateRoom,3,1,65,66,1.64,70
Queens,40.76101,-73.79606,PrivateRoom,4,1,35,2,2,40
Queens,40.76105,-73.82317,EntireHome,30,15,328,4,0.29,85
Queens,40.76106,-73.9078,EntireHome,1,2,92,68,3.47,95
Queens,40.76106,-73.8305,PrivateRoom,1,1,62,22,1.95,39
Queens,40.76106,-73.81279,PrivateRoom,4,2,174,11,0.74,48
Queens,40.76107,-73.91364,PrivateRoom,5,1,53,22,2.39,120
Queens,40.76107,-73.86664,EntireHome,2,1,185,78,2.47,175
Queens,40.76108,-73.80736,PrivateRoom,1,8,308,3,1.13,32
Queens,40.76109,-73.88898,PrivateRoom,2,2,251,32,2.63,40
Queens,40.76111,-73.88408,PrivateRoom,3,2,51,18,5.35,45
Queens,40.76112,-73.92631,EntireHome,3,1,116,46,1.4,79
Queens,40.76112,-73.9146,PrivateRoom,1,2,181,155,3.78,60
Queens,40.76112,-73.8305,PrivateRoom,7,2,79,41,3.01,78
Queens,40.76112,-73.82327,EntireHome,30,15,197,3,0.13,140
Queens,40.76114,-73.91398,PrivateRoom,60,1,0,1,0.02,42
Queens,40.76115,-73.88239,EntireHome,1,1,144,79,7.43,150
Queens,40.76117,-73.93127,EntireHome,1,1,5,12,2.08,70
Queens,40.76117,-73.92847,PrivateRoom,3,1,5,39,1.12,65
Queens,40.76117,-73.9265,EntireHome,2,1,0,19,0.4,105
Queens,40.76119,-73.92379,PrivateRoom,2,1,0,1,0.09,100
Queens,40.7612,-73.8214,EntireHome,1,1,52,107,4.39,120
Queens,40.76121,-73.92341,PrivateRoom,2,1,36,41,1.45,60
Queens,40.76122,-73.91163,EntireHome,1,1,0,13,0.22,125
Queens,40.76123,-73.92177,PrivateRoom,50,1,227,30,0.47,65
Queens,40.76123,-73.88597,PrivateRoom,5,1,68,72,2.47,75
Queens,40.76124,-73.76178,PrivateRoom,1,1,39,66,2.96,59
